Exporter,Importer,Year,Value
Central African Rep.,Rep. of Moldova,2020,0.767
Central African Rep.,Montenegro,2020,20.378
Central African Rep.,Morocco,2020,2194.308
Central African Rep.,Nepal,2020,1.652
Central African Rep.,Netherlands,2020,248.92
Central African Rep.,New Zealand,2020,76.593
Central African Rep.,Niger,2020,116.672
Central African Rep.,Nigeria,2020,36.69
Central African Rep.,Pakistan,2020,173.21800000000002
Central African Rep.,Paraguay,2020,134.47
Central African Rep.,Philippines,2020,3.344
Central African Rep.,Poland,2020,7.601
Central African Rep.,Portugal,2020,1473.521
Central African Rep.,Russian Federation,2020,50.801
Central African Rep.,Rwanda,2020,2726.739
Central African Rep.,Saint Vincent and the Grenadines,2020,9.006
Central African Rep.,Saudi Arabia,2020,253.001
Central African Rep.,Senegal,2020,2548.617
Central African Rep.,Serbia,2020,42.475
Central African Rep.,Seychelles,2020,0.29
Central African Rep.,India,2020,235.66000000000005
Central African Rep.,Singapore,2020,162.933
Central African Rep.,Slovakia,2020,104.741
Central African Rep.,Viet Nam,2020,1119.467
Central African Rep.,Slovenia,2020,124.867
Central African Rep.,South Africa,2020,5.474
Central African Rep.,Zimbabwe,2020,0.8779999999999999
Central African Rep.,Spain,2020,118.199
Central African Rep.,Sweden,2020,6272.625
Central African Rep.,Switzerland,2020,3318.563
Central African Rep.,Thailand,2020,102.701
Central African Rep.,Togo,2020,83.821
Central African Rep.,United Arab Emirates,2020,43364.421
Central African Rep.,Türkiye,2020,1607.453
Central African Rep.,Turks and Caicos Isds,2020,5.618
Central African Rep.,Uganda,2020,2852.786
Central African Rep.,Ukraine,2020,0.418
Central African Rep.,North Macedonia,2020,18.757
Central African Rep.,Egypt,2020,1.004
Central African Rep.,United Kingdom,2020,174.593
Central African Rep.,United Rep. of Tanzania,2020,0.434
Central African Rep.,USA,2020,950.378
Central African Rep.,Burkina Faso,2020,1117.142
Sri Lanka,Afghanistan,2020,167.921
Sri Lanka,Albania,2020,4716.0380000000005
Sri Lanka,Algeria,2020,670.669
Sri Lanka,American Samoa,2020,575.8979999999999
Sri Lanka,Andorra,2020,224.572
Sri Lanka,Angola,2020,2047.463
Sri Lanka,Antigua and Barbuda,2020,231.777
Sri Lanka,Azerbaijan,2020,60916.10400000001
Sri Lanka,Argentina,2020,9992.004
Sri Lanka,Australia,2020,194725.405
Sri Lanka,Austria,2020,80045.695
Sri Lanka,Bahamas,2020,559.812
Sri Lanka,Bahrain,2020,9770.937
Sri Lanka,Bangladesh,2020,160772.19
Sri Lanka,Armenia,2020,2373.977
Sri Lanka,Barbados,2020,135.955
Sri Lanka,Belgium,2020,306245.471
Sri Lanka,Bermuda,2020,105.252
Sri Lanka,Bhutan,2020,387.425
Sri Lanka,Bolivia (Plurinational State of),2020,5959.648999999999
Sri Lanka,Bosnia Herzegovina,2020,1197.295
Sri Lanka,Botswana,2020,159.927
Sri Lanka,Brazil,2020,51340.774
Sri Lanka,Belize,2020,380.649
Sri Lanka,Solomon Isds,2020,56.601
Sri Lanka,Br. Virgin Isds,2020,9.579
Sri Lanka,Brunei Darussalam,2020,1120.742
Sri Lanka,Bulgaria,2020,3906.338
Sri Lanka,Myanmar,2020,9482.434
Sri Lanka,Burundi,2020,200.335
Sri Lanka,Belarus,2020,6452.719999999999
Sri Lanka,Cambodia,2020,7371.704
Sri Lanka,Cameroon,2020,680.029
Sri Lanka,Canada,2020,255537.841
Sri Lanka,Cabo Verde,2020,62.553
Sri Lanka,Cayman Isds,2020,1.374
Sri Lanka,Central African Rep.,2020,647.189
Sri Lanka,Chad,2020,104.135
Sri Lanka,Chile,2020,56896.993
Sri Lanka,China,2020,271436.316
Sri Lanka,Colombia,2020,18793.961
Sri Lanka,Comoros,2020,3.985
Sri Lanka,Congo,2020,2830.541
Sri Lanka,Dem. Rep. of the Congo,2020,1576.205
Sri Lanka,Costa Rica,2020,4421.27
Sri Lanka,Croatia,2020,2841.228
Sri Lanka,Cyprus,2020,2549.687
Sri Lanka,Czechia,2020,55918.12
Sri Lanka,Benin,2020,266.519
Sri Lanka,Denmark,2020,27013.543
Sri Lanka,Dominica,2020,122.403
Sri Lanka,Dominican Rep.,2020,7759.2
Sri Lanka,Ecuador,2020,13589.611
Sri Lanka,El Salvador,2020,3855.236
Sri Lanka,Equatorial Guinea,2020,17.142000000000003
Sri Lanka,Ethiopia,2020,40261.239
Sri Lanka,Estonia,2020,9920.007
Sri Lanka,Fiji,2020,3641.324
Sri Lanka,Finland,2020,22193.469
Sri Lanka,France,2020,183501.418
Sri Lanka,French Polynesia,2020,1165.371
Sri Lanka,Djibouti,2020,83.615
Sri Lanka,Gabon,2020,285.663
Sri Lanka,Georgia,2020,4017.037
Sri Lanka,Gambia,2020,4042.474
Sri Lanka,State of Palestine,2020,5187.798
Sri Lanka,Germany,2020,697005.471
Sri Lanka,Ghana,2020,14338.603
Sri Lanka,Gibraltar,2020,676.01
Sri Lanka,Kiribati,2020,178.732
Sri Lanka,Greece,2020,5919.048
Sri Lanka,Grenada,2020,1.275
Sri Lanka,Guam,2020,12.078
Sri Lanka,Guatemala,2020,7908.924999999999
Sri Lanka,Guinea,2020,19875.357
Sri Lanka,Guyana,2020,437.91
Sri Lanka,Haiti,2020,19668.935
Sri Lanka,Honduras,2020,3694.839
Sri Lanka,"China, Hong Kong SAR",2020,129090.282
Sri Lanka,Hungary,2020,54654.147
Sri Lanka,Iceland,2020,3566.873
Sri Lanka,Indonesia,2020,40696.907
Sri Lanka,Iran,2020,90227.001
Sri Lanka,Iraq,2020,119502.245
Sri Lanka,Ireland,2020,63204.534
Sri Lanka,Israel,2020,96543.317
Sri Lanka,Italy,2020,456819.859
Sri Lanka,Côte d'Ivoire,2020,5429.14
Sri Lanka,Jamaica,2020,2341.898
Sri Lanka,Japan,2020,219309.955
Sri Lanka,Kazakhstan,2020,4935.028
Sri Lanka,Jordan,2020,43046.123
Sri Lanka,Kenya,2020,28581.271
Sri Lanka,Dem. People's Rep. of Korea,2020,56.465
Sri Lanka,Rep. of Korea,2020,102256.39
Sri Lanka,Kuwait,2020,32540.989
Sri Lanka,Kyrgyzstan,2020,4984.25
Sri Lanka,Lao People's Dem. Rep.,2020,61.982
Sri Lanka,Lebanon,2020,18220.298
Sri Lanka,Lesotho,2020,0.09
Sri Lanka,Latvia,2020,6624.206999999999
Sri Lanka,Liberia,2020,899.68
Sri Lanka,Libya,2020,30270.164
Sri Lanka,Lithuania,2020,40926.116
Sri Lanka,Luxembourg,2020,5214.055
Sri Lanka,"China, Macao SAR",2020,719.848
Sri Lanka,Madagascar,2020,348.22
Sri Lanka,Malawi,2020,2054.472
Sri Lanka,Malaysia,2020,70560.248
Sri Lanka,Maldives,2020,94446.252
Sri Lanka,Mali,2020,4032.406
Sri Lanka,Malta,2020,501.997
Sri Lanka,Mauritania,2020,1242.989
Sri Lanka,Mauritius,2020,6512.243
Sri Lanka,Mexico,2020,163616.923
Sri Lanka,"Other Asia, nes",2020,60956.898
Sri Lanka,Mongolia,2020,2846.153
Sri Lanka,Rep. of Moldova,2020,927.595
Sri Lanka,Montenegro,2020,468.88
Sri Lanka,Morocco,2020,13552.568
Sri Lanka,Mozambique,2020,2729.058
Sri Lanka,Oman,2020,104323.42
Sri Lanka,Namibia,2020,281.397
Sri Lanka,Nauru,2020,18.49
Sri Lanka,Nepal,2020,5973.273999999999
Sri Lanka,Netherlands,2020,301415.754
Sri Lanka,Curaçao,2020,0.87
Sri Lanka,New Caledonia,2020,241.17
Sri Lanka,Vanuatu,2020,35.54
Sri Lanka,New Zealand,2020,35813.207
Sri Lanka,Nicaragua,2020,3957.211
Sri Lanka,Niger,2020,184.356
Sri Lanka,Nigeria,2020,6788.784
Sri Lanka,Niue,2020,3.4570000000000003
Sri Lanka,Norway,2020,32416.84
Sri Lanka,Marshall Isds,2020,2.956
Sri Lanka,Palau,2020,0.422
Sri Lanka,Pakistan,2020,87848.779
Sri Lanka,Panama,2020,7503.857
Sri Lanka,Papua New Guinea,2020,2847.881
Sri Lanka,Paraguay,2020,707.29
Sri Lanka,Peru,2020,43998.46
Sri Lanka,Philippines,2020,12187.089
Sri Lanka,Poland,2020,116756.186
Sri Lanka,Portugal,2020,14527.026
Sri Lanka,Guinea-Bissau,2020,201.976
Sri Lanka,Timor-Leste,2020,2123.458
Sri Lanka,Qatar,2020,32199.636
Sri Lanka,Romania,2020,11357.214
Sri Lanka,Russian Federation,2020,211404.158
Sri Lanka,Rwanda,2020,1030.683
Sri Lanka,Saint Lucia,2020,90.738
Sri Lanka,Saint Vincent and the Grenadines,2020,34.862
Sri Lanka,San Marino,2020,10.187
Sri Lanka,Saudi Arabia,2020,94711.042
Sri Lanka,Senegal,2020,4483.741
Sri Lanka,Serbia,2020,4660.885
Sri Lanka,Seychelles,2020,5089.659
Sri Lanka,Sierra Leone,2020,1191.2
Sri Lanka,India,2020,745667.228
Sri Lanka,Singapore,2020,121628.618
Sri Lanka,Slovakia,2020,27321.32
Sri Lanka,Viet Nam,2020,51390.902
Sri Lanka,Slovenia,2020,19084.989
Sri Lanka,Somalia,2020,404.202
Sri Lanka,South Africa,2020,33964.293
Sri Lanka,Zimbabwe,2020,480.628
Sri Lanka,Spain,2020,109651.425
Sri Lanka,Sudan,2020,3731.259
Sri Lanka,Suriname,2020,1569.922
Sri Lanka,Eswatini,2020,1354.818
Sri Lanka,Sweden,2020,74355.92
Sri Lanka,Switzerland,2020,184440.23
Sri Lanka,Syria,2020,49646.28
Sri Lanka,Tajikistan,2020,952.974
Sri Lanka,Thailand,2020,55799.194
Sri Lanka,Togo,2020,579.889
Sri Lanka,Tonga,2020,19.684
Sri Lanka,Trinidad and Tobago,2020,2888.2850000000003
Sri Lanka,United Arab Emirates,2020,231693.107
Sri Lanka,Tunisia,2020,5533.158
Sri Lanka,Türkiye,2020,188685.683
Sri Lanka,Turkmenistan,2020,339.264
Sri Lanka,Uganda,2020,8091.059999999999
Sri Lanka,Ukraine,2020,56959.176
Sri Lanka,North Macedonia,2020,1282.066
Sri Lanka,Egypt,2020,30032.625
Sri Lanka,United Kingdom,2020,914601.78
Sri Lanka,United Rep. of Tanzania,2020,7219.097
Sri Lanka,USA,2020,2523228.419
Sri Lanka,Burkina Faso,2020,1435.417
Sri Lanka,Uruguay,2020,2386.068
Sri Lanka,Uzbekistan,2020,3866.933
Sri Lanka,Venezuela,2020,23.834000000000003
Sri Lanka,Wallis and Futuna Isds,2020,12.006
Sri Lanka,Yemen,2020,1040.273
Sri Lanka,Zambia,2020,776.766
Chad,Angola,2020,5404.786
Chad,Azerbaijan,2020,0.047
Chad,Argentina,2020,0.093
Chad,Australia,2020,304.565
Chad,Austria,2020,108.361
Chad,Bahrain,2020,22.556
Chad,Belgium,2020,11.988
Chad,Bolivia (Plurinational State of),2020,0.053
Chad,Bosnia Herzegovina,2020,0.313
Chad,Botswana,2020,0.119
Chad,Brazil,2020,0.059
Chad,Brunei Darussalam,2020,3.271
Chad,Bulgaria,2020,117.705
Chad,Cameroon,2020,3079.193
Chad,Canada,2020,100.617
Chad,Cayman Isds,2020,5.386
Chad,Central African Rep.,2020,14521.373
Chad,Sri Lanka,2020,0.075
Chad,Chile,2020,6.545
Chad,China,2020,368693.46
Chad,Congo,2020,34.521
Chad,Dem. Rep. of the Congo,2020,72.613
Chad,Costa Rica,2020,0.298
Chad,Croatia,2020,0.686
Chad,Czechia,2020,75.561
Chad,Benin,2020,45.555
Chad,Denmark,2020,21.12
Chad,Dominican Rep.,2020,118.922
Chad,El Salvador,2020,0.076
Chad,Estonia,2020,13.258
Chad,Finland,2020,1.371
Chad,France,2020,327707.678
Chad,Gabon,2020,28.667
Chad,Georgia,2020,284.285
Chad,Germany,2020,238246.364
Chad,"China, Hong Kong SAR",2020,41.79600000000001
Chad,Hungary,2020,6.827
Chad,Indonesia,2020,2613.389
Chad,Iran,2020,78.916
Chad,Ireland,2020,98.057
Chad,Israel,2020,3.0
Chad,Italy,2020,15.393
Chad,Côte d'Ivoire,2020,26.973
Chad,Japan,2020,72.86500000000001
Chad,Kenya,2020,1.85
Chad,Rep. of Korea,2020,21.536
Chad,Kuwait,2020,1.55
Chad,Luxembourg,2020,0.029
Chad,Mauritius,2020,521.985
Chad,"Other Asia, nes",2020,225134.94800000003
Chad,Montenegro,2020,0.448
Chad,Morocco,2020,19.952
Chad,Mozambique,2020,5.607
Chad,Namibia,2020,1.157
Chad,Netherlands,2020,7635.228
Chad,New Zealand,2020,3.708
Chad,Niger,2020,187.931
Chad,Nigeria,2020,142.503
Chad,Norway,2020,0.145
Chad,Pakistan,2020,581.322
Chad,Philippines,2020,2.997
Chad,Poland,2020,1.711
Chad,Portugal,2020,1.406
Chad,Qatar,2020,27.958
Chad,Romania,2020,222.227
Chad,Russian Federation,2020,91.077
Chad,Saudi Arabia,2020,455.273
Chad,Senegal,2020,150.329
Chad,Serbia,2020,0.008
Chad,India,2020,115840.668
Chad,Singapore,2020,2409.275
Chad,Slovakia,2020,5.392
Chad,Slovenia,2020,3.2299999999999995
Chad,South Africa,2020,24.027
Chad,Spain,2020,8.652
Chad,Eswatini,2020,0.138
Chad,Sweden,2020,19.038
Chad,Thailand,2020,280.624
Chad,Togo,2020,1.6980000000000002
Chad,United Arab Emirates,2020,216450.016
Chad,Tunisia,2020,18.78
Chad,Türkiye,2020,66602.77
Chad,Ukraine,2020,0.144
Chad,Egypt,2020,4215.802000000001
Chad,United Kingdom,2020,1126.088
Chad,United Rep. of Tanzania,2020,0.111
Chad,USA,2020,3526.156
Chad,Burkina Faso,2020,1.615
Chad,Uruguay,2020,0.337
Chad,Zambia,2020,24.666
Chile,Albania,2020,679.646
Chile,Algeria,2020,18295.355
Chile,Andorra,2020,6.994
Chile,Angola,2020,1391.316
Chile,Antigua and Barbuda,2020,1903.147
Chile,Azerbaijan,2020,3438.508
Chile,Argentina,2020,623650.695
Chile,Australia,2020,346624.23000000004
Chile,Austria,2020,110347.848
Chile,Bahamas,2020,12818.601
Chile,Bahrain,2020,4640.38
Chile,Bangladesh,2020,37434.208
Chile,Armenia,2020,2693.669
Chile,Barbados,2020,2679.898
Chile,Belgium,2020,425893.267
Chile,Bermuda,2020,247.664
Chile,Bolivia (Plurinational State of),2020,770185.63
Chile,Bosnia Herzegovina,2020,1020.622
Chile,Botswana,2020,187.552
Chile,Brazil,2020,3080339.837
Chile,Belize,2020,1963.157
Chile,Br. Virgin Isds,2020,110.716
Chile,Brunei Darussalam,2020,1356.915
Chile,Bulgaria,2020,224660.454
Chile,Myanmar,2020,1238.115
Chile,Belarus,2020,19041.808
Chile,Cambodia,2020,9533.634
Chile,Cameroon,2020,5988.584000000001
Chile,Canada,2020,1042602.464
Chile,Cabo Verde,2020,540.3679999999999
Chile,Cayman Isds,2020,336.096
Chile,Central African Rep.,2020,15.312
Chile,Sri Lanka,2020,21678.3
Chile,China,2020,28757140.086
Chile,Colombia,2020,593544.302
Chile,Comoros,2020,22.074
Chile,Congo,2020,2631.463
Chile,Dem. Rep. of the Congo,2020,6054.034000000001
Chile,Cook Isds,2020,4.924
Chile,Costa Rica,2020,172040.49
Chile,Croatia,2020,2294.583
Chile,Cuba,2020,10605.244
Chile,Cyprus,2020,3910.545
Chile,Czechia,2020,32981.737
Chile,Benin,2020,998.584
Chile,Denmark,2020,142268.78
Chile,Dominica,2020,1730.126
Chile,Dominican Rep.,2020,86332.942
Chile,Ecuador,2020,437772.871
Chile,El Salvador,2020,70505.701
Chile,Equatorial Guinea,2020,317.38800000000003
Chile,Ethiopia,2020,2295.546
Chile,Estonia,2020,20437.625
Chile,Fiji,2020,566.111
Chile,Finland,2020,221846.06800000003
Chile,France,2020,1363333.9659999998
Chile,French Polynesia,2020,1104.526
Chile,Fr. South Antarctic Terr.,2020,2490.234
Chile,Djibouti,2020,813.834
Chile,Gabon,2020,874.691
Chile,Georgia,2020,105034.946
Chile,State of Palestine,2020,989.052
Chile,Germany,2020,1081112.656
Chile,Ghana,2020,35115.853
Chile,Greece,2020,25788.406
Chile,Grenada,2020,520.129
Chile,Guam,2020,317.866
Chile,Guatemala,2020,133674.907
Chile,Guinea,2020,633.822
Chile,Guyana,2020,3660.042
Chile,Haiti,2020,5962.024
Chile,Honduras,2020,43043.08
Chile,"China, Hong Kong SAR",2020,122950.848
Chile,Hungary,2020,8036.214999999999
Chile,Iceland,2020,11554.167
Chile,Indonesia,2020,99261.914
Chile,Iran,2020,2514.264
Chile,Iraq,2020,3919.853
Chile,Ireland,2020,70138.867
Chile,Israel,2020,127483.993
Chile,Italy,2020,582232.473
Chile,Côte d'Ivoire,2020,27526.617
Chile,Jamaica,2020,19154.946
Chile,Japan,2020,6621770.536
Chile,Kazakhstan,2020,10855.395
Chile,Jordan,2020,11118.955
Chile,Kenya,2020,8570.876
Chile,Rep. of Korea,2020,4160578.026
Chile,Kuwait,2020,8336.664999999999
Chile,Kyrgyzstan,2020,895.515
Chile,Lao People's Dem. Rep.,2020,827.579
Chile,Lebanon,2020,3856.808
Chile,Lesotho,2020,1.165
Chile,Latvia,2020,11114.57
Chile,Liberia,2020,983.275
Chile,Libya,2020,2866.336
Chile,Lithuania,2020,28191.943
Chile,Luxembourg,2020,2574.683
Chile,"China, Macao SAR",2020,2150.366
Chile,Madagascar,2020,525.181
Chile,Malawi,2020,3.147
Chile,Malaysia,2020,174070.066
Chile,Maldives,2020,134.869
Chile,Mali,2020,381.055
Chile,Malta,2020,4109.158
Chile,Mauritania,2020,7277.672
Chile,Mauritius,2020,1835.294
Chile,Mexico,2020,1073687.783
Chile,"Other Asia, nes",2020,1363433.652
Chile,Mongolia,2020,1365.741
Chile,Rep. of Moldova,2020,1651.264
Chile,Montenegro,2020,226.415
Chile,Morocco,2020,30278.141
Chile,Mozambique,2020,11250.031
Chile,Oman,2020,7412.696000000001
Chile,Namibia,2020,131857.155
Chile,Nepal,2020,819.861
Chile,Netherlands,2020,1422569.7
Chile,Curaçao,2020,553.355
Chile,Aruba,2020,1044.863
Chile,New Caledonia,2020,115.139
Chile,New Zealand,2020,69198.836
Chile,Nicaragua,2020,31385.305
Chile,Niger,2020,67.598
Chile,Nigeria,2020,139432.991
Chile,Norway,2020,98140.332
Chile,N. Mariana Isds,2020,643.8
Chile,FS Micronesia,2020,483.413
Chile,Pakistan,2020,21387.478
Chile,Panama,2020,140659.102
Chile,Papua New Guinea,2020,1788.006
Chile,Paraguay,2020,352002.84500000003
Chile,Peru,2020,1520455.07
Chile,Philippines,2020,222292.309
Chile,Poland,2020,111044.886
Chile,Portugal,2020,36158.619
Chile,Timor-Leste,2020,0.449
Chile,Qatar,2020,12642.381
Chile,Romania,2020,9663.345
Chile,Russian Federation,2020,892382.8470000001
Chile,Rwanda,2020,96.365
Chile,Saint Kitts and Nevis,2020,25.776
Chile,Anguilla,2020,81353.511
Chile,Saint Lucia,2020,1694.228
Chile,Saint Vincent and the Grenadines,2020,768.898
Chile,San Marino,2020,256.55
Chile,Saudi Arabia,2020,170282.992
Chile,Senegal,2020,933.349
Chile,Serbia,2020,5905.568
Chile,Seychelles,2020,28.471000000000004
Chile,Sierra Leone,2020,109.849
Chile,India,2020,791419.7019999999
Chile,Singapore,2020,54444.903
Chile,Slovakia,2020,6441.123
Chile,Viet Nam,2020,250991.574
Chile,Slovenia,2020,12874.421
Chile,Somalia,2020,101.09
Chile,South Africa,2020,128317.555
Chile,Zimbabwe,2020,52.851
Chile,Spain,2020,1187903.651
Chile,Sudan,2020,320.126
Chile,Suriname,2020,2713.028
Chile,Eswatini,2020,50.072
Chile,Sweden,2020,110229.917
Chile,Switzerland,2020,847488.485
Chile,Syria,2020,932.14
Chile,Tajikistan,2020,54.796
Chile,Thailand,2020,380267.052
Chile,Togo,2020,235.858
Chile,Tonga,2020,667.5029999999999
Chile,Trinidad and Tobago,2020,33533.978
Chile,United Arab Emirates,2020,284966.724
Chile,Tunisia,2020,4555.173
Chile,Türkiye,2020,287664.081
Chile,Turks and Caicos Isds,2020,133.292
Chile,Uganda,2020,1600.244
Chile,Ukraine,2020,42591.408
Chile,North Macedonia,2020,801.057
Chile,Egypt,2020,37262.452
Chile,United Kingdom,2020,615168.182
Chile,United Rep. of Tanzania,2020,2008.228
Chile,USA,2020,10044164.496
Chile,Burkina Faso,2020,10441.535
Chile,Uruguay,2020,119189.559
Chile,Uzbekistan,2020,234.235
Chile,Venezuela,2020,41830.931
Chile,Samoa,2020,74.364
Chile,Yemen,2020,31.9
Chile,Zambia,2020,2244.664
China,Afghanistan,2020,499711.043
China,Albania,2020,587726.449
China,Algeria,2020,5594411.06
China,Andorra,2020,36930.936
China,Angola,2020,1803897.292
China,Antigua and Barbuda,2020,91188.018
China,Azerbaijan,2020,999218.991
China,Argentina,2020,8411147.916
China,Australia,2020,57372137.353
China,Austria,2020,7088230.63
China,Bahamas,2020,278491.292
China,Bahrain,2020,1614064.09
China,Bangladesh,2020,15059831.036
China,Armenia,2020,542819.934
China,Barbados,2020,78565.112
China,Belgium,2020,17364049.418
China,Bermuda,2020,35047.771
China,Bhutan,2020,13287.085
China,Bolivia (Plurinational State of),2020,1261681.095
China,Bosnia Herzegovina,2020,690183.203
China,Botswana,2020,200049.984
China,Brazil,2020,36840980.425
China,Belize,2020,126840.083
China,Solomon Isds,2020,116543.382
China,Br. Virgin Isds,2020,8812.332
China,Brunei Darussalam,2020,548525.059
China,Bulgaria,2020,1805937.492
China,Myanmar,2020,11479022.312
China,Burundi,2020,149435.924
China,Belarus,2020,3173999.122
China,Cambodia,2020,8053967.713
China,Cameroon,2020,1749330.223
China,Canada,2020,47989124.126
China,Cabo Verde,2020,93203.382
China,Cayman Isds,2020,39507.955
China,Central African Rep.,2020,59644.527
China,Sri Lanka,2020,4184991.504
China,Chad,2020,297827.449
China,Chile,2020,16000011.258
China,Colombia,2020,10229984.844
China,Comoros,2020,53256.583
China,Congo,2020,596913.802
China,Dem. Rep. of the Congo,2020,2204425.252
China,Cook Isds,2020,5436.404
China,Costa Rica,2020,2001529.071
China,Croatia,2020,1545847.94
China,Cuba,2020,483217.432
China,Cyprus,2020,905039.375
China,Czechia,2020,24035982.198
China,Benin,2020,982991.172
China,Denmark,2020,7627539.814
China,Dominica,2020,20192.065
China,Dominican Rep.,2020,2895113.821
China,Ecuador,2020,3830527.562
China,El Salvador,2020,1238840.907
China,Equatorial Guinea,2020,121999.237
China,Ethiopia,2020,2806978.655
China,Eritrea,2020,70455.418
China,Estonia,2020,1233989.204
China,Fiji,2020,333534.005
China,Finland,2020,5122970.79
China,France,2020,40193309.507
China,French Polynesia,2020,199379.388
China,Djibouti,2020,2309988.895
China,Gabon,2020,468874.977
China,Georgia,2020,1048645.026
China,Gambia,2020,550947.137
China,State of Palestine,2020,208558.185
China,Germany,2020,104884593.559
China,Ghana,2020,6753461.832
China,Gibraltar,2020,2697.293
China,Kiribati,2020,22819.107
China,Greece,2020,5759901.682
China,Greenland,2020,517.78
China,Grenada,2020,18013.293
China,Guatemala,2020,2449206.964
China,Guinea,2020,1911406.177
China,Guyana,2020,281386.579
China,Haiti,2020,708774.252
China,Honduras,2020,1236079.391
China,"China, Hong Kong SAR",2020,259892697.86
China,Hungary,2020,8564685.122
China,Iceland,2020,333472.592
China,Indonesia,2020,41298869.162
China,Iran,2020,9368616.996
China,Iraq,2020,10920647.91
China,Ireland,2020,4818985.481
China,Israel,2020,9503711.231
China,Italy,2020,36242917.817
China,Côte d'Ivoire,2020,2088279.103
China,Jamaica,2020,583180.831
China,Japan,2020,152332966.909
China,Kazakhstan,2020,11037877.585
China,Jordan,2020,3455623.783
China,Kenya,2020,4902726.26
China,Dem. People's Rep. of Korea,2020,490886.07
China,Rep. of Korea,2020,109409979.895
China,Kuwait,2020,4021994.071
China,Kyrgyzstan,2020,2778350.207
China,Lao People's Dem. Rep.,2020,1564479.423
China,Lebanon,2020,905269.011
China,Lesotho,2020,91845.33
China,Latvia,2020,929188.363
China,Liberia,2020,3401084.578
China,Libya,2020,1880263.649
China,Lithuania,2020,1676733.033
China,Luxembourg,2020,1097107.3369999998
China,"China, Macao SAR",2020,2315962.406
China,Madagascar,2020,907960.929
China,Malawi,2020,372762.537
China,Malaysia,2020,52261085.321
China,Maldives,2020,273642.121
China,Mali,2020,468182.587
China,Malta,2020,1041061.366
China,Mauritania,2020,772502.259
China,Mauritius,2020,793106.5869999999
China,Mexico,2020,61343355.136
China,"Other Asia, nes",2020,61728531.661
China,Mongolia,2020,1863201.56
